Indicator,Group,State,Subgroup,Time Period Start Date,Time Period End Date,Value
Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,2020-06-25,2020-06-30,32.8
Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,2020-06-25,2020-06-30,36.7
Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,2020-06-25,2020-06-30,40.7
Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,2020-06-25,2020-06-30,42.4
Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,2020-06-25,2020-06-30,39.1
Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,2020-06-25,2020-06-30,35.0
Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,2020-06-25,2020-06-30,35.2
Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,2020-06-25,2020-06-30,37.5
Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,2020-06-25,2020-06-30,38.9
Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,2020-06-25,2020-06-30,43.0
Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,2020-06-25,2020-06-30,34.6
Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,2020-06-25,2020-06-30,34.0
Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,2020-06-25,2020-06-30,33.4
Anxiety Disorder or Depressive Disorder,By State,New York,New York,2020-06-25,2020-06-30,34.3
Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,2020-06-25,2020-06-30,39.1
Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,2020-06-25,2020-06-30,33.9
Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,2020-06-25,2020-06-30,39.4
Anxiety Disorder or Depressive Disorder,By State,Arizona,Arizona,2020-06-25,2020-06-30,44.1
Depressive Disorder,National Estimate,United States,United States,2020-06-25,2020-06-30,26.9
Anxiety Disorder or Depressive Disorder,By State,Alabama,Alabama,2020-06-25,2020-06-30,35.9
Anxiety Disorder,By State,Tennessee,Tennessee,2020-06-25,2020-06-30,37.6
Anxiety Disorder,By State,South Dakota,South Dakota,2020-06-25,2020-06-30,31.4
Anxiety Disorder,By State,South Carolina,South Carolina,2020-06-25,2020-06-30,35.0
Anxiety Disorder,By State,Rhode Island,Rhode Island,2020-06-25,2020-06-30,28.9
Anxiety Disorder,By State,Pennsylvania,Pennsylvania,2020-06-25,2020-06-30,33.4
Anxiety Disorder,By State,Oregon,Oregon,2020-06-25,2020-06-30,34.1
Anxiety Disorder,By State,Oklahoma,Oklahoma,2020-06-25,2020-06-30,36.5
Anxiety Disorder,By State,Ohio,Ohio,2020-06-25,2020-06-30,28.8
Anxiety Disorder,By State,North Dakota,North Dakota,2020-06-25,2020-06-30,29.4
Anxiety Disorder,By State,New York,New York,2020-06-25,2020-06-30,30.6
Anxiety Disorder,By State,Texas,Texas,2020-06-25,2020-06-30,35.9
Anxiety Disorder,By State,New Mexico,New Mexico,2020-06-25,2020-06-30,32.2
Anxiety Disorder,By State,New Hampshire,New Hampshire,2020-06-25,2020-06-30,27.5
Anxiety Disorder,By State,Nevada,Nevada,2020-06-25,2020-06-30,35.0
Anxiety Disorder,By State,Nebraska,Nebraska,2020-06-25,2020-06-30,27.8
Anxiety Disorder,By State,Montana,Montana,2020-06-25,2020-06-30,25.7
Anxiety Disorder,By State,Missouri,Missouri,2020-06-25,2020-06-30,32.2
Anxiety Disorder,By State,Mississippi,Mississippi,2020-06-25,2020-06-30,36.5
Anxiety Disorder,By State,Minnesota,Minnesota,2020-06-25,2020-06-30,25.1
Anxiety Disorder,By State,Michigan,Michigan,2020-06-25,2020-06-30,29.7
Anxiety Disorder,By State,Massachusetts,Massachusetts,2020-06-25,2020-06-30,28.7
Anxiety Disorder or Depressive Disorder,By State,Alaska,Alaska,2020-06-25,2020-06-30,35.3
Anxiety Disorder,By State,New Jersey,New Jersey,2020-06-25,2020-06-30,30.2
Anxiety Disorder,By State,Utah,Utah,2020-06-25,2020-06-30,33.0
Anxiety Disorder,By State,North Carolina,North Carolina,2020-06-25,2020-06-30,30.4
Anxiety Disorder,By State,Virginia,Virginia,2020-06-25,2020-06-30,29.3
Anxiety Disorder or Depressive Disorder,By Education,United States,Some college/Associate's degree,2020-06-25,2020-06-30,41.8
Anxiety Disorder,By State,Vermont,Vermont,2020-06-25,2020-06-30,29.7
Anxiety Disorder or Depressive Disorder,By Education,United States,High school diploma or GED,2020-06-25,2020-06-30,38.7
Anxiety Disorder or Depressive Disorder,By Education,United States,Less than a high school diploma,2020-06-25,2020-06-30,46.9
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-06-25,2020-06-30,49.6
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-06-25,2020-06-30,28.6
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-06-25,2020-06-30,41.3
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-06-25,2020-06-30,42.8
Anxiety Disorder or Depressive Disorder,By Sex,United States,Female,2020-06-25,2020-06-30,41.5
Anxiety Disorder or Depressive Disorder,By Sex,United States,Male,2020-06-25,2020-06-30,33.8
Anxiety Disorder or Depressive Disorder,By Age,United States,80 years and above,2020-06-25,2020-06-30,20.5
Anxiety Disorder or Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-06-25,2020-06-30,35.8
Anxiety Disorder or Depressive Disorder,By Education,United States,Bachelor's degree or higher,2020-06-25,2020-06-30,30.3
Anxiety Disorder or Depressive Disorder,By Age,United States,60 - 69 years,2020-06-25,2020-06-30,29.1
Anxiety Disorder or Depressive Disorder,By Age,United States,50 - 59 years,2020-06-25,2020-06-30,37.4
Anxiety Disorder or Depressive Disorder,By Age,United States,40 - 49 years,2020-06-25,2020-06-30,39.7
Anxiety Disorder or Depressive Disorder,By Age,United States,30 - 39 years,2020-06-25,2020-06-30,44.1
Anxiety Disorder or Depressive Disorder,By Age,United States,18 - 29 years,2020-06-25,2020-06-30,49.4
Anxiety Disorder or Depressive Disorder,National Estimate,United States,United States,2020-06-25,2020-06-30,37.8
Anxiety Disorder,By State,Wyoming,Wyoming,2020-06-25,2020-06-30,31.6
Anxiety Disorder,By State,Wisconsin,Wisconsin,2020-06-25,2020-06-30,25.5
Anxiety Disorder or Depressive Disorder,By Age,United States,70 - 79 years,2020-06-25,2020-06-30,23.4
Anxiety Disorder,By State,West Virginia,West Virginia,2020-06-25,2020-06-30,40.5
Anxiety Disorder,By State,Washington,Washington,2020-06-25,2020-06-30,37.0
Anxiety Disorder,National Estimate,United States,United States,2020-07-02,2020-07-07,34.0
Anxiety Disorder,By Age,United States,18 - 29 years,2020-07-02,2020-07-07,44.4
Anxiety Disorder,By Age,United States,30 - 39 years,2020-07-02,2020-07-07,40.6
Anxiety Disorder,By Age,United States,40 - 49 years,2020-07-02,2020-07-07,36.1
Anxiety Disorder,By Age,United States,80 years and above,2020-07-02,2020-07-07,19.3
Anxiety Disorder,By Age,United States,60 - 69 years,2020-07-02,2020-07-07,26.5
Anxiety Disorder,By Age,United States,70 - 79 years,2020-07-02,2020-07-07,18.4
Depressive Disorder,By State,Wyoming,Wyoming,2020-07-02,2020-07-07,26.5
Anxiety Disorder,By Age,United States,50 - 59 years,2020-07-02,2020-07-07,33.4
Depressive Disorder,By State,Wisconsin,Wisconsin,2020-07-02,2020-07-07,24.6
Depressive Disorder,By State,Pennsylvania,Pennsylvania,2020-07-02,2020-07-07,26.0
Depressive Disorder,By State,Washington,Washington,2020-07-02,2020-07-07,27.8
Depressive Disorder,By State,Virginia,Virginia,2020-07-02,2020-07-07,29.5
Depressive Disorder,By State,Vermont,Vermont,2020-07-02,2020-07-07,22.2
Depressive Disorder,By State,Utah,Utah,2020-07-02,2020-07-07,25.0
Depressive Disorder,By State,Texas,Texas,2020-07-02,2020-07-07,30.5
Depressive Disorder,By State,Tennessee,Tennessee,2020-07-02,2020-07-07,31.7
Depressive Disorder,By State,South Dakota,South Dakota,2020-07-02,2020-07-07,26.7
Depressive Disorder,By State,South Carolina,South Carolina,2020-07-02,2020-07-07,29.3
Depressive Disorder,By State,Rhode Island,Rhode Island,2020-07-02,2020-07-07,22.8
Depressive Disorder,By State,Oregon,Oregon,2020-07-02,2020-07-07,29.9
Anxiety Disorder,By Sex,United States,Male,2020-07-02,2020-07-07,30.7
Depressive Disorder,By State,West Virginia,West Virginia,2020-07-02,2020-07-07,24.2
Anxiety Disorder,By Sex,United States,Female,2020-07-02,2020-07-07,37.0
Anxiety Disorder,By State,Indiana,Indiana,2020-07-02,2020-07-07,34.8
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-07-02,2020-07-07,32.9
Anxiety Disorder,By State,Iowa,Iowa,2020-07-02,2020-07-07,29.6
Depressive Disorder,By State,Oklahoma,Oklahoma,2020-07-02,2020-07-07,29.4
Anxiety Disorder,By State,Illinois,Illinois,2020-07-02,2020-07-07,35.1
Anxiety Disorder,By State,Idaho,Idaho,2020-07-02,2020-07-07,32.7
Anxiety Disorder,By State,Hawaii,Hawaii,2020-07-02,2020-07-07,34.2
Anxiety Disorder,By State,Georgia,Georgia,2020-07-02,2020-07-07,32.5
Anxiety Disorder,By State,Florida,Florida,2020-07-02,2020-07-07,37.8
Anxiety Disorder,By State,District of Columbia,District of Columbia,2020-07-02,2020-07-07,35.2
Anxiety Disorder,By State,Delaware,Delaware,2020-07-02,2020-07-07,27.3
Anxiety Disorder,By State,Connecticut,Connecticut,2020-07-02,2020-07-07,33.6
Anxiety Disorder,By State,Colorado,Colorado,2020-07-02,2020-07-07,35.4
Anxiety Disorder,By State,California,California,2020-07-02,2020-07-07,32.9
Anxiety Disorder,By State,Arkansas,Arkansas,2020-07-02,2020-07-07,34.7
Anxiety Disorder,By State,Arizona,Arizona,2020-07-02,2020-07-07,36.6
Anxiety Disorder,By State,Alaska,Alaska,2020-07-02,2020-07-07,27.3
Anxiety Disorder,By State,Alabama,Alabama,2020-07-02,2020-07-07,34.4
Anxiety Disorder,By Education,United States,Bachelor's degree or higher,2020-07-02,2020-07-07,28.3
Anxiety Disorder,By Education,United States,Some college/Associate's degree,2020-07-02,2020-07-07,37.0
Anxiety Disorder,By Education,United States,High school diploma or GED,2020-07-02,2020-07-07,34.9
Anxiety Disorder,By Education,United States,Less than a high school diploma,2020-07-02,2020-07-07,40.7
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-07-02,2020-07-07,43.3
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-07-02,2020-07-07,29.9
Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-07-02,2020-07-07,34.0
Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-07-02,2020-07-07,37.1
Depressive Disorder,By State,Ohio,Ohio,2020-07-02,2020-07-07,25.6
Depressive Disorder,By State,Florida,Florida,2020-07-02,2020-07-07,27.9
Depressive Disorder,By State,North Carolina,North Carolina,2020-07-02,2020-07-07,28.3
Depressive Disorder,By State,Arkansas,Arkansas,2020-07-02,2020-07-07,30.2
Depressive Disorder,By State,Arizona,Arizona,2020-07-02,2020-07-07,31.3
Depressive Disorder,By State,Alaska,Alaska,2020-07-02,2020-07-07,21.5
Depressive Disorder,By State,Alabama,Alabama,2020-07-02,2020-07-07,28.6
Depressive Disorder,By Education,United States,Bachelor's degree or higher,2020-07-02,2020-07-07,19.9
Depressive Disorder,By Education,United States,Some college/Associate's degree,2020-07-02,2020-07-07,31.2
Depressive Disorder,By Education,United States,High school diploma or GED,2020-07-02,2020-07-07,29.1
Depressive Disorder,By Education,United States,Less than a high school diploma,2020-07-02,2020-07-07,38.3
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",2020-07-02,2020-07-07,35.6
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",2020-07-02,2020-07-07,25.0
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Black, single race",2020-07-02,2020-07-07,29.9
Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic White, single race",2020-07-02,2020-07-07,26.0
Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,2020-07-02,2020-07-07,30.9
Depressive Disorder,By Sex,United States,Female,2020-07-02,2020-07-07,28.6
Depressive Disorder,By Sex,United States,Male,2020-07-02,2020-07-07,26.6
Depressive Disorder,By Age,United States,80 years and above,2020-07-02,2020-07-07,18.7
Depressive Disorder,By Age,United States,70 - 79 years,2020-07-02,2020-07-07,17.8
Depressive Disorder,By Age,United States,60 - 69 years,2020-07-02,2020-07-07,21.8
Depressive Disorder,By Age,United States,50 - 59 years,2020-07-02,2020-07-07,28.2
Depressive Disorder,By Age,United States,40 - 49 years,2020-07-02,2020-07-07,27.6
Depressive Disorder,By Age,United States,18 - 29 years,2020-07-02,2020-07-07,35.8
Anxiety Disorder,By State,Kansas,Kansas,2020-07-02,2020-07-07,32.3
Depressive Disorder,By Age,United States,30 - 39 years,2020-07-02,2020-07-07,31.7
Depressive Disorder,By State,California,California,2020-07-02,2020-07-07,27.6
Depressive Disorder,By State,North Dakota,North Dakota,2020-07-02,2020-07-07,23.0
Depressive Disorder,By State,Colorado,Colorado,2020-07-02,2020-07-07,30.0
Depressive Disorder,By State,Delaware,Delaware,2020-07-02,2020-07-07,22.7
Depressive Disorder,By State,New York,New York,2020-07-02,2020-07-07,28.5
Depressive Disorder,By State,New Mexico,New Mexico,2020-07-02,2020-07-07,32.5
Depressive Disorder,By State,New Jersey,New Jersey,2020-07-02,2020-07-07,25.9
Depressive Disorder,By State,New Hampshire,New Hampshire,2020-07-02,2020-07-07,19.7
Depressive Disorder,By State,Nevada,Nevada,2020-07-02,2020-07-07,34.6
Depressive Disorder,By State,Nebraska,Nebraska,2020-07-02,2020-07-07,23.6
Depressive Disorder,By State,Montana,Montana,2020-07-02,2020-07-07,23.8
Depressive Disorder,By State,Missouri,Missouri,2020-07-02,2020-07-07,28.8
Depressive Disorder,By State,Mississippi,Mississippi,2020-07-02,2020-07-07,32.0
Depressive Disorder,By State,Minnesota,Minnesota,2020-07-02,2020-07-07,20.9
Depressive Disorder,By State,Michigan,Michigan,2020-07-02,2020-07-07,26.6
Depressive Disorder,By State,Massachusetts,Massachusetts,2020-07-02,2020-07-07,21.8
Depressive Disorder,By State,Maryland,Maryland,2020-07-02,2020-07-07,22.5
Depressive Disorder,By State,Maine,Maine,2020-07-02,2020-07-07,26.6
Depressive Disorder,By State,Louisiana,Louisiana,2020-07-02,2020-07-07,33.5
Depressive Disorder,By State,Kentucky,Kentucky,2020-07-02,2020-07-07,27.4
Depressive Disorder,By State,Kansas,Kansas,2020-07-02,2020-07-07,21.5
Depressive Disorder,By State,Iowa,Iowa,2020-07-02,2020-07-07,17.5
Depressive Disorder,By State,Indiana,Indiana,2020-07-02,2020-07-07,27.7
Depressive Disorder,By State,Illinois,Illinois,2020-07-02,2020-07-07,27.6
Depressive Disorder,By State,Idaho,Idaho,2020-07-02,2020-07-07,25.6
Depressive Disorder,By State,Hawaii,Hawaii,2020-07-02,2020-07-07,28.9
Depressive Disorder,By State,Georgia,Georgia,2020-07-02,2020-07-07,27.1
Depressive Disorder,By State,Connecticut,Connecticut,2020-07-02,2020-07-07,26.3
Anxiety Disorder,By State,Kentucky,Kentucky,2020-07-02,2020-07-07,36.3
Depressive Disorder,By State,District of Columbia,District of Columbia,2020-07-02,2020-07-07,24.9
Anxiety Disorder,By State,Maine,Maine,2020-07-02,2020-07-07,32.8
Anxiety Disorder or Depressive Disorder,By State,Mississippi,Mississippi,2020-07-02,2020-07-07,43.7
Anxiety Disorder or Depressive Disorder,By State,Minnesota,Minnesota,2020-07-02,2020-07-07,31.1
Anxiety Disorder or Depressive Disorder,By State,Michigan,Michigan,2020-07-02,2020-07-07,36.7
Anxiety Disorder or Depressive Disorder,By State,Massachusetts,Massachusetts,2020-07-02,2020-07-07,33.4
Anxiety Disorder or Depressive Disorder,By State,Maryland,Maryland,2020-07-02,2020-07-07,36.1
Anxiety Disorder or Depressive Disorder,By State,Maine,Maine,2020-07-02,2020-07-07,36.3
Anxiety Disorder or Depressive Disorder,By State,Louisiana,Louisiana,2020-07-02,2020-07-07,44.8
Anxiety Disorder or Depressive Disorder,By State,Kentucky,Kentucky,2020-07-02,2020-07-07,39.9
Anxiety Disorder or Depressive Disorder,By State,Kansas,Kansas,2020-07-02,2020-07-07,35.8
Anxiety Disorder or Depressive Disorder,By State,Iowa,Iowa,2020-07-02,2020-07-07,31.6
Anxiety Disorder or Depressive Disorder,By State,Missouri,Missouri,2020-07-02,2020-07-07,40.6
Anxiety Disorder or Depressive Disorder,By State,Indiana,Indiana,2020-07-02,2020-07-07,39.0
Anxiety Disorder or Depressive Disorder,By State,Idaho,Idaho,2020-07-02,2020-07-07,37.7
Anxiety Disorder or Depressive Disorder,By State,Hawaii,Hawaii,2020-07-02,2020-07-07,37.1
Anxiety Disorder or Depressive Disorder,By State,Georgia,Georgia,2020-07-02,2020-07-07,38.0
Anxiety Disorder or Depressive Disorder,By State,Florida,Florida,2020-07-02,2020-07-07,42.0
Anxiety Disorder or Depressive Disorder,By State,District of Columbia,District of Columbia,2020-07-02,2020-07-07,37.8
Anxiety Disorder or Depressive Disorder,By State,Delaware,Delaware,2020-07-02,2020-07-07,31.5
Anxiety Disorder or Depressive Disorder,By State,Connecticut,Connecticut,2020-07-02,2020-07-07,39.0
Anxiety Disorder or Depressive Disorder,By State,Colorado,Colorado,2020-07-02,2020-07-07,42.4
Anxiety Disorder or Depressive Disorder,By State,California,California,2020-07-02,2020-07-07,39.4
Anxiety Disorder or Depressive Disorder,By State,Arkansas,Arkansas,2020-07-02,2020-07-07,41.2
Anxiety Disorder or Depressive Disorder,By State,Illinois,Illinois,2020-07-02,2020-07-07,39.4
Anxiety Disorder or Depressive Disorder,By State,Montana,Montana,2020-07-02,2020-07-07,34.3
Anxiety Disorder or Depressive Disorder,By State,Nebraska,Nebraska,2020-07-02,2020-07-07,30.9
Anxiety Disorder or Depressive Disorder,By State,Nevada,Nevada,2020-07-02,2020-07-07,44.8
Anxiety Disorder,By State,Louisiana,Louisiana,2020-07-02,2020-07-07,38.6
Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,2020-07-02,2020-07-07,36.0
Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,2020-07-02,2020-07-07,34.1
Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,2020-07-02,2020-07-07,34.6
Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,2020-07-02,2020-07-07,42.0
Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,2020-07-02,2020-07-07,38.5
Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,2020-07-02,2020-07-07,32.2
Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,2020-07-02,2020-07-07,34.7
Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,2020-07-02,2020-07-07,41.6
Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,2020-07-02,2020-07-07,41.9
Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,2020-07-02,2020-07-07,35.2
